-0.25,-0.25,4.383959499105255,-4.0,2.5,1.357730343666469
-0.11862772611879091,-2.4688487239770507,4.897007322881202,-3.73508818808278,-0.32604233797777127,1.2420919561770105
-2.08511002351287,1.1016224672107904,-0.0005718740867244332,-0.9883371368408012,-0.7337794540855652,-2.0383070261560112
-0.25,-0.25,4.383959499105255,-4.0,2.5,1.357730343666469
-0.11862772611879091,-2.4688487239770507,4.897007322881202,-3.73508818808278,-0.32604233797777127,1.2420919561770105
-2.08511002351287,1.1016224672107904,-0.0005718740867244332,-0.9883371368408012,-0.7337794540855652,-2.0383070261560112
-0.25,-0.25,4.383959499105255,-4.0,2.5,1.357730343666469
-0.11862772611879091,-2.4688487239770507,4.897007322881202,-3.73508818808278,-0.32604233797777127,1.2420919561770105
-2.08511002351287,1.1016224672107904,-0.0005718740867244332,-0.9883371368408012,-0.7337794540855652,-2.0383070261560112
-0.25,-0.25,4.383959499105255,-4.0,2.5,1.357730343666469
-0.11862772611879091,-2.4688487239770507,4.897007322881202,-3.73508818808278,-0.32604233797777127,1.2420919561770105
-2.08511002351287,1.1016224672107904,-0.0005718740867244332,-0.9883371368408012,-0.7337794540855652,-2.0383070261560112
-0.25,-0.25,4.383959499105255,-4.0,2.5,1.357730343666469
-0.11862772611879091,-2.4688487239770507,4.897007322881202,-3.73508818808278,-0.32604233797777127,1.2420919561770105
-2.08511002351287,1.1016224672107904,-0.0005718740867244332,-0.9883371368408012,-0.7337794540855652,-2.0383070261560112
-0.25,-0.25,4.383959499105255,-4.0,2.5,1.357730343666469
-0.11862772611879091,-2.4688487239770507,4.897007322881202,-3.73508818808278,-0.32604233797777127,1.2420919561770105
-2.08511002351287,1.1016224672107904,-0.0005718740867244332,-0.9883371368408012,-0.7337794540855652,-2.0383070261560112
-0.25,-0.25,4.383959499105255,-4.0,2.5,1.357730343666469
-0.11862772611879091,-2.4688487239770507,4.897007322881202,-3.73508818808278,-0.32604233797777127,1.2420919561770105
-2.08511002351287,1.1016224672107904,-0.0005718740867244332,-0.9883371368408012,-0.7337794540855652,-2.0383070261560112
-0.25,-0.25,4.383959499105255,-4.0,2.5,1.357730343666469
-0.11862772611879091,-2.4688487239770507,4.897007322881202,-3.73508818808278,-0.32604233797777127,1.2420919561770105
-2.08511002351287,1.1016224672107904,-0.0005718740867244332,-0.9883371368408012,-0.7337794540855652,-2.0383070261560112
